,betweenness,closeness,degree,page rank,hits hub,hits authority
235,2.620979219779592e-06,0.35039370078740156,0.00749063670411985,0.001128051842962178,0.0010718418417449253,0.0010718418417449255
236,1.742894653563103e-05,0.3652530779753762,0.00749063670411985,0.0011699882634432202,0.0011255334072215603,0.0011255334072215603
237,0.0,0.41140215716486905,0.00749063670411985,0.0015132792391391548,0.001051180122083421,0.0010511801220834203
238,3.712655743534688e-05,0.33542713567839194,0.00749063670411985,0.0012254372448960963,0.0004843550228869125,0.00048435502288691237
239,3.7547051148470426e-05,0.2950276243093923,0.00749063670411985,0.0018558986424829084,4.878500554128737e-05,4.878500554128728e-05
240,0.0,0.34810951760104303,0.00749063670411985,0.0012327082367279952,0.000667719436061664,0.0006677194360616633
241,3.520036045169102e-05,0.3288177339901478,0.00749063670411985,0.0013017019054903584,0.00046291753865378783,0.0004629175386537883
242,0.0,0.3536423841059603,0.00749063670411985,0.0011345712530716917,0.001187486089230058,0.0011874860892300584
243,7.509410229694085e-05,0.33754740834386854,0.00749063670411985,0.0013670866833214623,0.0005480218331082216,0.0005480218331082218
244,0.0,0.35224274406332456,0.00749063670411985,0.0011482139622615779,0.0010707310813674997,0.001070731081367499
245,0.0,0.3608108108108108,0.00749063670411985,0.0011742489760288523,0.0010905350835937941,0.0010905350835937941
246,0.0,0.35224274406332456,0.00749063670411985,0.001184402031546919,0.0009066235985800055,0.0009066235985800056
247,5.203039122106454e-06,0.336272040302267,0.00749063670411985,0.001129078222948467,0.0008221296245370146,0.0008221296245370153
248,0.0,0.4126738794435858,0.00749063670411985,0.0013110085264367377,0.0012433831881131878,0.0012433831881131878
249,0.0,0.413953488372093,0.00749063670411985,0.0012655597855305914,0.0015873529872980335,0.0015873529872980324
250,0.0,0.3541114058355438,0.00749063670411985,0.0011376951941560209,0.0011651307205799869,0.001165130720579987
251,2.0650878131658734e-05,0.32521315468940315,0.00749063670411985,0.0013713961704365214,0.0004970271691434422,0.000497027169143442
252,2.081830218851446e-05,0.35039370078740156,0.00749063670411985,0.0011883042533534147,0.0008038833020714519,0.000803883302071452
253,1.888527275027233e-05,0.3445161290322581,0.00749063670411985,0.001211135823938926,0.0007218538521005038,0.0007218538521005038
254,1.374768828764028e-05,0.3463035019455253,0.00749063670411985,0.0011692261539658776,0.0008032054695789738,0.0008032054695789736
255,0.0,0.357429718875502,0.00749063670411985,0.0011683896385811347,0.0010883821354351704,0.0010883821354351708
256,0.0,0.34901960784313724,0.00749063670411985,0.0011259265392927521,0.0010716769141136608,0.0010716769141136601
257,9.049581897393361e-05,0.3494764397905759,0.00749063670411985,0.0013347731238590504,0.0007116911264868787,0.000711691126486879
258,6.924515351481642e-05,0.2996632996632997,0.00749063670411985,0.0015240336755834238,8.550301538597212e-05,8.550301538597217e-05
259,0.0,0.3531746031746032,0.00749063670411985,0.0011317105104902718,0.0010765825644757025,0.0010765825644757023
260,5.923736725111048e-05,0.33500627352572143,0.00749063670411985,0.0013375716458541337,0.0005302762877348259,0.0005302762877348254
261,3.1713848559333056e-05,0.3379746835443038,0.00749063670411985,0.0013019129130802005,0.0006071010807508807,0.0006071010807508806
262,0.0,0.3436293436293436,0.00749063670411985,0.0011397311021108538,0.000976701056259752,0.000976701056259752
263,0.0,0.3527080581241744,0.00749063670411985,0.0011776027897410226,0.0008675485444758847,0.000867548544475885
264,0.0,0.36929460580912865,0.00749063670411985,0.0011726860659869122,0.00118974966542523,0.00118974966542523
265,1.5241600759875285e-05,0.3541114058355438,0.00749063670411985,0.0011676125544654264,0.0009320153231028395,0.0009320153231028394
266,0.0,0.36425648021828105,0.00749063670411985,0.0011805996040701794,0.0010071969120524276,0.0010071969120524276
267,1.408014418067641e-05,0.3152302243211334,0.00749063670411985,0.001581455304959103,0.00025120163353539824,0.00025120163353539824
